code,term
1021331000000108,Herpes simplex virus isolation (observable entity)
415798001,Urine chlamydia trachomatis test positive (finding)
415797006,Urine chlamydia trachomatis test negative (finding)
198521000000109,Subject to anti-social behaviour order (finding)
198781000000103,Patient advised to notify sexual partners of sexual transmitted infection (situation)
200251000000100,Hepatitis C screening offered (finding)
200331000000101,Hepatitis B screening offered (finding)
200371000000104,Hepatitis C contact (finding)
200401000000102,Trichomonas vaginalis contact (finding)
200591000000105,Chlamydia test offered (finding)
200631000000105,Sexual contact with high risk partner (finding)
200641000000101,Chlamydia screening counselling (procedure)
200651000000103,Gonorrhoea screening declined (situation)
200681000000109,Human immunodeficiency virus contact (finding)
200731000000100,Trichomonas seen (finding)
200741000000109,Trichomonas not seen (finding)
200761000000105,Low vaginal swab for chlamydia taken by patient (situation)
200801000000100,Gonorrhoea screening counselling (procedure)
122371000119100,Human immunodeficiency virus screening declined (situation)
200831000000106,HIV screening declined (situation)
200901000000108,Human immunodeficiency virus screening counselling (procedure)
201431000000103,Chlamydia test negative (finding)
201441000000107,Chlamydia test positive (finding)
202241000000102,Syphilis screening offered (finding)
202261000000101,Syphilis screening declined (situation)
202271000000108,Hepatitis B screening declined (situation)
202281000000105,Hepatitis C screening declined (situation)
247371000000107,Chlamydia test equivocal (finding)
247391000000106,Gonorrhoea test negative (finding)
247401000000109,Gonorrhoea test equivocal (finding)
247411000000106,Gonorrhoea test positive (finding)
248981000000107,Human immunodeficiency virus test equivocal (finding)
429721005,History of hepatitis B (situation)
406010001,Hepatitis B surface antigen negative (finding)
204431000000100,Human papilloma virus nucleic acid detection (procedure)
1029511000000109,Human papilloma virus nucleic acid detection assay (observable entity)
204661000000108,Syphilis screening counselling (procedure)
204671000000101,Hepatitis C screening counselling (procedure)
204681000000104,Hepatitis B screening counselling (procedure)
230091000000109,Human immunodeficiency virus blood test (procedure)
419916003,Victim of emotional abuse (finding)
205181000000109,Alleged perpetrator of abuse or violence (finding)
206381000000100,Alleged perpetrator of physical abuse (finding)
206391000000103,Alleged perpetrator of sexual abuse (finding)
206401000000100,Alleged perpetrator of emotional abuse (finding)
312099009,Genitourinary chlamydia infection (disorder)
711544002,In vitro fertilization with surrogacy (procedure)
232131000000108,In vitro fertilisation with surrogacy (procedure)
52637005,Test tube ovum fertilization (procedure)
52637005,Test tube ovum fertilization (procedure)
427664000,In vitro fertilization using donor sperm (procedure)
425866000,In vitro fertilization using donor eggs (procedure)
425901007,In vitro fertilization with intracytoplasmic sperm injection (procedure)
426914002,In vitro fertilization using donor egg and intracytoplasmic sperm injection (procedure)
426417003,In vitro fertilization with preimplantation genetic diagnosis (procedure)
222281000000104,Human T-lymphotropic virus nucleic acid detection (procedure)
1008291000000102,Human T-lymphotropic virus ribonucleic acid detection assay (observable entity)
222321000000107,Human herpes virus 6 nucleic acid detection (procedure)
1029701000000104,Human herpes virus 6 nucleic acid detection assay (observable entity)
222311000000101,Human herpes virus 7 nucleic acid detection (procedure)
1029711000000102,Human herpes virus 7 nucleic acid detection assay (observable entity)
222301000000103,Human herpes virus 8 nucleic acid detection (procedure)
1029721000000108,Human herpes virus 8 nucleic acid detection assay (observable entity)
222251000000105,Human immunodeficiency virus proviral deoxyribonucleic acid polymerase chain reaction (procedure)
1030231000000108,Human immunodeficiency virus proviral deoxyribonucleic acid polymerase chain reaction (observable entity)
222461000000107,Human immunodeficiency virus ribonucleic acid/deoxyribonucleic acid ratio (procedure)
996081000000100,Human immunodeficiency virus ribonucleic acid/deoxyribonucleic acid ratio (observable entity)
222531000000101,Hepatitis B viral load (procedure)
229971000000102,Testicular sperm extraction (procedure)
426968007,Intrauterine insemination with controlled ovarian hyperstimulation using partner sperm (procedure)
425644009,Intrauterine insemination with controlled ovarian hyperstimulation using donor sperm (procedure)
426389008,Intrauterine insemination using partner sperm (procedure)
229831000000108,Intrauterine insemination without superovulation using partner sperm (procedure)
426250000,Intrauterine insemination using donor sperm (procedure)
229841000000104,Intrauterine insemination without superovulation using donor sperm (procedure)
66588004,Hepatitis D virus measurement (procedure)
222581000000102,Hepatitis D serology (procedure)
996191000000104,Hepatitis D serology (observable entity)
222611000000108,Human T-lymphotropic virus (1 and 2) serology (procedure)
996221000000106,Human T-lymphotropic virus (1 and 2) serology (observable entity)
221021000000103,Hepatitis B treatment drugs Band 1 (procedure)
221061000000106,Respiratory syncytial virus treatment and Hepatitis C treatment drugs Band 1 (procedure)
237109002,Vulval warts (disorder)
278811000000108,[X]Vulval warts (disorder)
298128008,Perineal wart (disorder)
278821000000102,[X]Perineal warts (disorder)
233111000000108,Transfer of embryo to uterus (procedure)
286051000000109,Married/civil partner (finding)
286081000000103,Divorced/person whose civil partnership has been dissolved (finding)
286141000000107,Widowed/surviving civil partner (finding)
286171000000101,Marital/civil state not disclosed (finding)
429746005,History of domestic abuse (situation)
294941000000104,Herpes simplex virus type 1 nucleic acid detection (procedure)
1029781000000109,Herpes simplex virus type 1 nucleic acid detection assay (observable entity)
294971000000105,Herpes simplex virus type 2 nucleic acid detection (procedure)
1003991000000103,Herpes simplex virus type 2 nucleic acid detection assay (observable entity)
302921000000108,Treponema pallidum total antibodies measurement (procedure)
1002021000000108,Treponema pallidum total antibodies measurement (observable entity)
304431000000106,Referral by youth offending team (procedure)
304461000000101,Referral by probation service (procedure)
304611000000100,Referral by counselling assessment referral advice and throughcare service (procedure)
304821000000107,Hepatitis C screening not offered (situation)
327331000000104,Human immunodeficiency virus viral load by log rank (procedure)
998171000000102,Human immunodeficiency virus viral load by log rank (observable entity)
440420005,Hepatitis C viral ribonucleic acid polymerase chain reaction negative (finding)
355161000000101,Patient reviewed following treatment for sexually transmitted disease (procedure)
355221000000100,Syphilis screen 3 months post treatment (procedure)
355251000000105,Urine neisseria gonorrhoeae test positive (finding)
355281000000104,Urine neisseria gonorrhoeae test negative (finding)
355651000000107,Syphilis screen 6 months post treatment (procedure)
355681000000101,Syphilis screen 1 year post treatment (procedure)
355741000000101,Hepatitis status 6 months post treatment (observable entity)
440714005,Genital Herpes simplex type 1 infection (disorder)
423391007,Genital herpes simplex type 2 (disorder)
439912007,Recurrent genital Herpes simplex type 1 infection (disorder)
439913002,Recurrent genital Herpes simplex type 2 infection (disorder)
356121000000100,Hepatitis B screening positive (finding)
374221000000101,Application by prisoner to see dentist (procedure)
374211000000107,Application by prisoner to see clinic nurse (procedure)
374201000000105,Application by prisoner to see doctor (procedure)
374501000000108,Prison sickness certificate issued (finding)
362751000000101,Hepatitis C screening positive (finding)
362851000000109,Hepatitis B screening negative (finding)
362881000000103,Urine screen for gonorrhoea (procedure)
362421000000102,Chronic hepatitis annual review (regime/therapy)
362491000000104,Hepatitis C screening negative (finding)
363091000000104,Counselling for genital herpes screening (procedure)
364771000000102,Treatment of recurrent genital herpes (procedure)
442487003,Screening for Chlamydia trachomatis (procedure)
510891000000104,Hepatitis B core antibody positive (finding)
444953004,Medically fit for prison transfer (finding)
511351000000108,Medically fit for activity outside prison (finding)
443633009,Conceived by in vitro fertilization (finding)
504751000000108,Chlamydia screening programme test kit issued (finding)
504871000000109,Human immunodeficiency virus monitoring (regime/therapy)
504901000000109,Human immunodeficiency virus annual review (regime/therapy)
504931000000103,Human immunodeficiency virus positive general health check service declined (situation)
516021000000108,Discussion about domestic abuse for maternal wellbeing (procedure)
704007002,No history of sexually transmitted infectious disease (situation)
522161000000108,No history of venereal disease (situation)
749781000000109,Incomplete termination of pregnancy (disorder)
699231000,Domestic abuse not discussed (situation)
754591000000103,Rapid human immunodeficiency virus antibody test (procedure)
760421000000100,Hepatitis C viral ribonucleic acid polymerase chain reaction positive (finding)
761201000000101,Endoscopic bilateral placement of intrafallopian implants (procedure)
389094009,Infertility care (regime/therapy)
472859009,Taking anal swab for chlamydia (procedure)
707982002,Taking throat swab for chlamydia (procedure)
776591000000105,Throat swab for chlamydia (procedure)
472860004,Taking anal swab for gonorrhoea (procedure)
776661000000100,Throat swab for gonorrhoea (procedure)
386394001,Pregnancy termination care (regime/therapy)
